image_id,label,prob_0,prob_1,prob_2,prob_3,prob_4,pred_label,pred_confidence,entropy,true_label_probability,is_correct
2278166989.jpg,1,0.002372465194,0.984305322,0.003095237806,0.00828102704,0.00194592694,1,0.984305322,0.0996375775478438,0.984305322,True
1004389140.jpg,1,0.00366975804412,0.97869008,0.00438043121336,0.008885935032,0.0043737685108,1,0.97869008,0.13117797152484545,0.97869008,True
240110902.jpg,3,0.0070148925,0.006115336984,0.007622130582,0.9738733,0.005374330189,3,0.9738733,0.15700162853661914,0.9738733,True
3401928000.jpg,1,0.0071296093712,0.97387122,0.006406534212,0.0075134087,0.005079231082,1,0.97387122,0.15696552363158306,0.97387122,True
1181473732.jpg,1,0.00587823593,0.972567492,0.007803839576,0.0082724614,0.00547796411,1,0.972567492,0.16330828799813835,0.972567492,True
630240307.jpg,3,0.0069553622599999,0.005879941788,0.008123882402,0.97223752,0.006803317342,3,0.97223752,0.1651807342454492,0.97223752,True
3779251659.jpg,3,0.00665612528304,0.0066032332659,0.00883950404,0.97196042,0.0059406831736,3,0.97196042,0.16640356235783588,0.97196042,True
1753872657.jpg,3,0.007249724441,0.00707874382,0.005853614364,0.971345716,0.008472183474,3,0.971345716,0.1695142598531975,0.971345716,True
3481061190.jpg,3,0.0068098326316,0.00748544692,0.00857177098,0.971214244,0.005918666622,3,0.971214244,0.170140152037886,0.971214244,True
3126296051.jpg,1,0.0033933757166799,0.971013018,0.00436713066412,0.0123448814204,0.00888158583652,1,0.971013018,0.16779105852025872,0.971013018,True
522172661.jpg,3,0.009542202944,0.009190717212,0.005529502278,0.970627998,0.00510957740048,3,0.970627998,0.1721292651602254,0.970627998,True
1412967165.jpg,3,0.0064579953879999,0.007761906278,0.00915621988,0.970613408,0.006010485326,3,0.970613408,0.17293818767866875,0.970613408,True
3458185025.jpg,3,0.00760124163,0.007746610652,0.007620553756,0.97032604,0.0067055593752,3,0.97032604,0.17469633050643651,0.97032604,True
4036105950.jpg,3,0.0068708987542,0.00794072596,0.007822442036,0.97004872,0.007317241439,3,0.97004872,0.17604527499484496,0.97004872,True
4205544766.jpg,3,0.00628313759,0.0062016279176,0.01012859838,0.970009878,0.00737676092,3,0.970009878,0.17564328804112153,0.970009878,True
207069305.jpg,3,0.007956137842,0.007754336692,0.00771020274,0.96995204,0.006627281142,3,0.96995204,0.1764905425013485,0.96995204,True
